10.1016/j.dib.2017.11.018,S0167701217302713,"['Wang, Wei', 'Chen, Yumeng', 'Wei, Dong-Zhi']","['Wang, Wei', 'Chen, Yumeng', 'Wei, Dong-Zhi']",3,3,"Genetics, Genomics and Molecular Biology",Biological sciences,1,1,0,1
10.1016/j.dib.2016.08.063,S1873506116300654,"['Gunnarsson, Anders Patrik', 'Christensen, Rikke', 'Li, Jian', 'Jensen, Uffe Birk']","['Gunnarsson, Anders Patrik', 'Christensen, Rikke', 'Li, Jian', 'Jensen, Uffe Birk']",4,4,"Genetics, Genomics and Molecular Biology",Biological sciences,1,1,0,1
10.1016/j.dib.2016.05.054,S0003269716000701,"['Goldoni, Luca', 'Beringhelli, Tiziana', 'Rocchia, Walter', 'Realini, Natalia', 'Piomelli, Daniele']","['Goldoni, Luca', 'Beringhelli, Tiziana', 'Rocchia, Walter', 'Realini, Natalia', 'Piomelli, Daniele']",5,5,Proteomics and Biochemistry,Biological sciences,1,1,0,1
10.1016/j.dib.2018.11.092,S0301211518303567,"['Ciavattini, Andrea', 'Serri, Matteo', 'Di Giuseppe, Jacopo', 'Liverani, Carlo A.', 'Fallani, Maria G.', 'Tsiroglou, Dimitrios', 'Papiccio, Maria', 'Delli Carpini, Giovanni', 'Clemente, Nicolò', 'Sopracordevole, Francesco', 'Pieralli, Annalisa']","['Ciavattini, Andrea', 'Serri, Matteo', 'Di Giuseppe, Jacopo', 'Liverani, Carlo A.', 'Fallani, Maria G.', 'Tsiroglou, Dimitrios', 'Papiccio, Maria', 'Delli Carpini, Giovanni', 'Clemente, Nicolò', 'Sopracordevole, Francesco', 'Pieralli, Annalisa']",11,11,Medicine and Dentistry,Medical sciences,1,1,0,1
10.1016/j.dib.2020.105501,S0004370220300047,"['Thrun, Michael C.', 'Ultsch, Alfred']","['Thrun, Michael C.', 'Ultsch, Alfred']",2,2,Computer Science,Computer & Mathematical sciences,1,1,0,1
10.1016/j.dib.2015.12.026,S0925443915003129,"['Shah, Manasvi S.', 'Kim, Eunjoo', 'Davidson, Laurie A.', 'Knight, Jason M.', 'Zoh, Roger S.', 'Goldsby, Jennifer S.', 'Callaway, Evelyn S.', 'Zhou, Beyian', 'Chapkin, Robert S.', 'Ivanov, Ivan']","['Shah, Manasvi S.', 'Kim, Eunjoo', 'Davidson, Laurie A.', 'Knight, Jason M.', 'Zoh, Roger S.', 'Goldsby, Jennifer S.', 'Callaway, Evelyn S.', 'Zhou, Beyian', 'Chapkin, Robert S.', 'Ivanov, Ivan']",10,10,"Biochemistry, Genetics and Molecular Biology",Biological sciences,1,1,0,1
10.1016/j.dib.2019.104014,S0378381218305259,"['Raabe, Gabriele']","['Raabe, Gabriele']",1,1,Chemical Engineering,Engineering,1,1,0,1
10.1016/j.dib.2021.106845,S0950061820331573,"['Baas, Esther J.', 'Riggio, Mariapaola', 'Barbosa, André R.']","['Baas, Esther J.', 'Riggio, Mariapaola', 'Barbosa, André R.']",3,3,Engineering,Engineering,1,1,0,1
10.1016/j.dib.2014.11.002,S1874391914005041,"['Dutta, Mainak', 'Subramani, Elavarasan', 'Taunk, Khushman', 'Gajbhiye, Akshada', 'Seal, Shubhendu', 'Pendharkar, Namita', 'Dhali, Snigdha', 'Ray, Chaitali Datta', 'Chakravarty, Baidyanath', 'Dasgupta, Swagata', 'Rapole, Srikanth', 'Chaudhury, Koel', 'Lodh, Indrani']","['Dutta, Mainak', 'Subramani, Elavarasan', 'Taunk, Khushman', 'Gajbhiye, Akshada', 'Seal, Shubhendu', 'Pendharkar, Namita', 'Dhali, Snigdha', 'Ray, Chaitali Datta', 'Chakravarty, Baidyanath', 'Dasgupta, Swagata', 'Rapole, Srikanth', 'Chaudhury, Koel', 'Lodh, Indrani']",13,13,"Biochemistry, Genetics and Molecular Biology",Biological sciences,1,1,0,1
10.1016/j.dib.2018.10.068,S0031942218305934,"['Akihara, Yui', 'Kamikawa, Sayuri', 'Harauchi, Yui', 'Ohta, Emi', 'Nehira, Tatsuo', 'Ômura, Hisashi', 'Ohta, Shinji']","['Akihara, Yui', 'Kamikawa, Sayuri', 'Harauchi, Yui', 'Ohta, Emi', 'Nehira, Tatsuo', 'Ômura, Hisashi', 'Ohta, Shinji']",7,7,Chemistry,Physics & Chemistry,1,1,0,1
10.1016/j.dib.2020.105930,S0143622818302911,"['Mandal, Satyabrata', 'Choudhury, Burhan U.', 'Satpati, Lakshminarayan']","['Mandal, Satyabrata', 'Choudhury, Burhan U.', 'Satpati, Lakshminarayan']",3,3,Agricultural and Biological Sciences,Biological sciences,1,1,0,1
10.1016/j.dib.2020.106544,S0147651320311398,"['León-Vaz, Antonio', 'Romero, Luis C.', 'Gotor, Cecilia', 'León, Rosa', 'Vigara, Javier']","['León-Vaz, Antonio', 'Romero, Luis C.', 'Gotor, Cecilia', 'León, Rosa', 'Vigara, Javier']",5,5,Biological Sciences,Biological sciences,1,1,0,1
10.1016/j.dib.2016.11.100,S0141813016313836,"['Pal, Akhilesh Kumar', 'Katiyar, Vimal']","['Pal, Akhilesh Kumar', 'Katiyar, Vimal']",2,2,Materials Sciences,Engineering,1,1,0,1
10.1016/j.dib.2018.10.083,S1751616118311238,"['Kelly, S.J.R.', 'Weinkamer, R.', 'Bertinetti, L.', 'Edmonds, R.L.', 'Sizeland, K.H.', 'Wells, H.C.', 'Fratzl, P.', 'Haverkamp, R.G.']","['Kelly, S.J.R.', 'Weinkamer, R.', 'Bertinetti, L.', 'Edmonds, R.L.', 'Sizeland, K.H.', 'Wells, H.C.', 'Fratzl, P.', 'Haverkamp, R.G.']",8,8,Materials Science,Engineering,1,1,0,1
10.1016/j.dib.2017.10.021,S0885201417300369,"['Kulke, Louisa', 'Reiß, Mirjam', 'Krist, Horst', 'Rakoczy, Hannes']","['Kulke, Louisa', 'Reiß, Mirjam', 'Krist, Horst', 'Rakoczy, Hannes']",4,4,Psychology,Social sciences & Humanities,1,1,0,1
10.1016/j.dib.2020.105717,S036054422030832X,"['Aviso, Kathleen B.', 'Marfori, Isidro Antonio V.', 'Tan, Raymond R.', 'Ubando, Aristotle T.']","['Aviso, Kathleen B.', 'Marfori, Isidro Antonio V.', 'Tan, Raymond R.', 'Ubando, Aristotle T.']",4,4,Energy,Engineering,1,1,0,1
10.1016/j.dib.2018.06.011,S0141029617334624,"['Ni, Shuna', 'Birely, Anna C.']","['Ni, Shuna', 'Birely, Anna C.']",2,2,Engineering,Engineering,1,1,0,1
10.1016/j.dib.2014.09.004,S1874391914004436,"['Bentaib, Azeddine', 'De Tullio, Pascal', 'Chneiweiss, Hervé', 'Hermans, Emmanuel', 'Junier, Marie-Pierre', 'Leprince, Pierre']","['Bentaib, Azeddine', 'De Tullio, Pascal', 'Chneiweiss, Hervé', 'Hermans, Emmanuel', 'Junier, Marie-Pierre', 'Leprince, Pierre']",6,6,"Biochemistry, Genetics and Molecular Biology",Biological sciences,1,1,0,1
10.1016/j.dib.2019.01.001,S0272771418307807,"['Mosharov, Sergey A.', 'Sergeeva, Valentina M.', 'Kremenetskiy, Vyacheslav V.', 'Sazhin, Andrey F.', 'Stepanova, Svetlana V.']","['Mosharov, Sergey A.', 'Sergeeva, Valentina M.', 'Kremenetskiy, Vyacheslav V.', 'Sazhin, Andrey F.', 'Stepanova, Svetlana V.']",5,5,Environmental Science,Geosciences,1,1,0,1
10.1016/j.dib.2021.106931,S2405844021002012,"['Gutiérrez, Michael']","['Gutiérrez, Michael']",1,1,"Business, Management and Decision Sciences",Social sciences & Humanities,1,1,0,1
10.1016/j.dib.2016.07.031,S1047847716300818,"['Posch, Sandra', 'Aponte-Santamaría, Camilo', 'Schwarzl, Richard', 'Karner, Andreas', 'Radtke, Matthias', 'Gräter, Frauke', 'Obser, Tobias', 'König, Gesa', 'Gruber, Hermann J.', 'Netz, Roland R.', 'Baldauf, Carsten', 'Schneppenheim, Reinhard', 'Tampé, Robert', 'Hinterdorfer, Peter', 'Brehm, Maria A.']","['Posch, Sandra', 'Aponte-Santamaría, Camilo', 'Schwarzl, Richard', 'Karner, Andreas', 'Radtke, Matthias', 'Gräter, Frauke', 'Obser, Tobias', 'König, Gesa', 'Gruber, Hermann J.', 'Netz, Roland R.', 'Baldauf, Carsten', 'Schneppenheim, Reinhard', 'Tampé, Robert', 'Hinterdorfer, Peter', 'Brehm, Maria A.']",15,15,"Genetics, Genomics and Molecular Biology",Biological sciences,1,1,0,1
10.1016/j.dib.2019.104612,S0889157519305691,"['Summo, Carmine', 'De Angelis, Davide', 'Ricciardi, Luigi', 'Caponio, Francesco', 'Lotti, Concetta', 'Pavan, Stefano', 'Pasqualone, Antonella']","['Summo, Carmine', 'De Angelis, Davide', 'Ricciardi, Luigi', 'Caponio, Francesco', 'Lotti, Concetta', 'Pavan, Stefano', 'Pasqualone, Antonella']",7,7,Agricultural and Biological Sciences,Biological sciences,1,1,0,1
10.1016/j.dib.2020.105844,S0041008X20301344,"['Thull, Sarah', 'Neacsu, Cristian', ""O'Reilly, Andrias O."", 'Bothe, Stefanie', 'Hausmann, Ralf', 'Huth, Tobias', 'Meents, Jannis', 'Lampert, Angelika']","['Thull, Sarah', 'Neacsu, Cristian', ""O'Reilly, Andrias O."", 'Bothe, Stefanie', 'Hausmann, Ralf', 'Huth, Tobias', 'Meents, Jannis', 'Lampert, Angelika']",8,8,"Pharmacology, Toxicology and Pharmaceutical Science",Medical sciences,1,1,0,1
10.1016/j.dib.2019.01.015,S0169433218333762,"['Jagdheesh, R.', 'Diaz, M.', 'Marimuthu, S.', 'Ocaña, J.L.']","['Jagdheesh, R.', 'Diaz, M.', 'Marimuthu, S.', 'Ocaña, J.L.']",4,4,Chemistry,Physics & Chemistry,1,1,0,1
10.1016/j.dib.2018.10.134,S0168945218304874,"['Anzooman, Monia', 'Dang, Yash P.', 'Christopher, Jack', 'Mumford, Michael H.', 'Menzies, Neal W.', 'Kopittke, Peter M.']","['Anzooman, Monia', 'Dang, Yash P.', 'Christopher, Jack', 'Mumford, Michael H.', 'Menzies, Neal W.', 'Kopittke, Peter M.']",6,6,Chemistry,Physics & Chemistry,1,1,0,1
10.1016/j.dib.2016.07.019,S002432051630296X,"['Déciga-Campos, Myrna', 'Navarrete-Vázquez, Gabriel', 'López-Muñoz, Francisco Javier', 'Librowski, Tadeusz', 'Sánchez-Recillas, Amanda', 'Yañez-Pérez, Victor', 'Ortiz-Andrade, Rolffy']","['Déciga-Campos, Myrna', 'Navarrete-Vázquez, Gabriel', 'López-Muñoz, Francisco Javier', 'Librowski, Tadeusz', 'Sánchez-Recillas, Amanda', 'Yañez-Pérez, Victor', 'Ortiz-Andrade, Rolffy']",7,7,"Pharmacology, Toxicology and Pharmaceutical Science",Medical sciences,1,1,0,1
10.1016/j.dib.2017.03.055,S0308814617302674,"['Filipe-Ribeiro, Luís', 'Milheiro, Juliana', 'Matos, Carlos C.', 'Cosme, Fernanda', 'Nunes, Fernando M.']","['Filipe-Ribeiro, Luís', 'Milheiro, Juliana', 'Matos, Carlos C.', 'Cosme, Fernanda', 'Nunes, Fernando M.']",5,5,Agricultural and Biological Sciences,Biological sciences,1,1,0,1
10.1016/j.dib.2017.03.041,S0003269717300222,"['Kyrychenko, Alexander', 'Rodnin, Mykola V.', 'Ghatak, Chiranjib', 'Ladokhin, Alexey S.']","['Kyrychenko, Alexander', 'Rodnin, Mykola V.', 'Ghatak, Chiranjib', 'Ladokhin, Alexey S.']",4,4,Proteomics and Biochemistry,Biological sciences,1,1,0,1
10.1016/j.dib.2019.104148,S0006291X19306461,"['Lomzov, Alexander A.', 'Kupryushkin, Maxim S.', 'Shernyukov, Andrey V.', 'Nekrasov, Mikhail D.', 'Dovydenko, Ilya S.', 'Stetsenko, Dmitry A.', 'Pyshnyi, Dmitrii V.']","['Lomzov, Alexander A.', 'Kupryushkin, Maxim S.', 'Shernyukov, Andrey V.', 'Nekrasov, Mikhail D.', 'Dovydenko, Ilya S.', 'Stetsenko, Dmitry A.', 'Pyshnyi, Dmitrii V.']",7,7,Chemistry,Physics & Chemistry,1,1,0,1
10.1016/j.dib.2017.05.038,S0950061817309212,"['Rimkus, Arvydas', 'Gribniak, Viktor']","['Rimkus, Arvydas', 'Gribniak, Viktor']",2,2,Engineering,Engineering,1,1,0,1
10.1016/j.dib.2021.107352,S0149291821001144,"['Du, Xiwen', 'Han, Yi', 'Jian, Yifei', 'Chen, Liping', 'Xuan, Jianwei']","['Du, Xiwen', 'Han, Yi', 'Jian, Yifei', 'Chen, Liping', 'Xuan, Jianwei']",5,5,Health and Medical Sciences,Medical sciences,1,1,0,1
10.1016/j.dib.2016.11.074,S0308814616317241,"['Tocmo, Restituto', 'Wu, Yuchen', 'Liang, Dong', 'Fogliano, Vincenzo', 'Huang, Dejian']","['Tocmo, Restituto', 'Wu, Yuchen', 'Liang, Dong', 'Fogliano, Vincenzo', 'Huang, Dejian']",5,5,Agricultural and Biological Sciences,Biological sciences,1,1,0,1
10.1016/j.dib.2016.01.060,S0021915015302677,"['Rasmussen, Katrine L.', 'Tybjærg-Hansen, Anne', 'Nordestgaard, Børge G.', 'Frikke-Schmidt, Ruth']","['Rasmussen, Katrine L.', 'Tybjærg-Hansen, Anne', 'Nordestgaard, Børge G.', 'Frikke-Schmidt, Ruth']",4,4,Medicine and Dentistry,Medical sciences,1,1,0,1
10.1016/j.dib.2016.01.048,S0021915015302306,"['Vargas, Jose D.', 'Manichaikul, Ani', 'Wang, Xin-Qun', 'Rich, Stephen S.', 'Rotter, Jerome I.', 'Post, Wendy S.', 'Polak, Joseph F.', 'Budoff, Matthew J.', 'Bluemke, David A.']","['Vargas, Jose D.', 'Manichaikul, Ani', 'Wang, Xin-Qun', 'Rich, Stephen S.', 'Rotter, Jerome I.', 'Post, Wendy S.', 'Polak, Joseph F.', 'Budoff, Matthew J.', 'Bluemke, David A.']",9,9,Medicine and Dentistry,Medical sciences,1,1,0,1
10.1016/j.dib.2018.08.085,S004520681830292X,"['Xie, Dandan', 'Shi, Jing', 'Zhang, Awei', 'Lei, Zhiwei', 'Zu, Guangcheng', 'Fu, Yun', 'Gan, Xiuhai', 'Yin, Limin', 'Hu, Deyu', 'Song, Baoan']","['Xie, Dandan', 'Shi, Jing', 'Zhang, Awei', 'Lei, Zhiwei', 'Zu, Guangcheng', 'Fu, Yun', 'Gan, Xiuhai', 'Yin, Limin', 'Hu, Deyu', 'Song, Baoan']",10,10,Chemistry,Physics & Chemistry,1,1,0,1
10.1016/j.dib.2017.08.033,S093964111730841X,"['Esposito, Elisabetta', 'Sguizzato, Maddalena', 'Drechsler, Markus', 'Mariani, Paolo', 'Carducci, Federica', 'Nastruzzi, Claudio', 'Cortesi, Rita']","['Esposito, Elisabetta', 'Sguizzato, Maddalena', 'Drechsler, Markus', 'Mariani, Paolo', 'Carducci, Federica', 'Nastruzzi, Claudio', 'Cortesi, Rita']",7,7,"Pharmacology, Toxicology and Pharmaceutical Science",Medical sciences,1,1,0,1
10.1016/j.dib.2019.104821,S0304389419311082,"['Gbeddy, Gustav', 'Egodawatta, Prasanna', 'Goonetilleke, Ashantha', 'Ayoko, Godwin', 'Chen, Lan']","['Gbeddy, Gustav', 'Egodawatta, Prasanna', 'Goonetilleke, Ashantha', 'Ayoko, Godwin', 'Chen, Lan']",5,5,Environmental Science,Geosciences,1,1,0,1
10.1016/j.dib.2016.11.048,S0006291X16318794,"['Hammack, Lindsay J.', 'Kusmierczyk, Andrew R.']","['Hammack, Lindsay J.', 'Kusmierczyk, Andrew R.']",2,2,Proteomics and Biochemistry,Biological sciences,1,1,0,1
10.1016/j.dib.2017.08.027,S0167701217301112,"['Ernstsen, Christina L.', 'Login, Frédéric H.', 'Jensen, Helene H.', 'Nørregaard, Rikke', 'Møller-Jensen, Jakob', 'Nejsum, Lene N.']","['Ernstsen, Christina L.', 'Login, Frédéric H.', 'Jensen, Helene H.', 'Nørregaard, Rikke', 'Møller-Jensen, Jakob', 'Nejsum, Lene N.']",6,6,Immunology and Microbiology,Medical sciences,1,1,0,1
10.1016/j.dib.2019.104376,S0032386119306597,"['Perret, Edith', 'Reifler, Felix A.', 'Gooneie, Ali', 'Hufenus, Rudolf']","['Perret, Edith', 'Reifler, Felix A.', 'Gooneie, Ali', 'Hufenus, Rudolf']",4,4,Materials Science,Engineering,1,1,0,1
10.1016/j.dib.2018.04.048,S0378874117324790,"['Dragos, Dorin', 'Gilca, Marilena']","['Dragos, Dorin', 'Gilca, Marilena']",2,2,"Pharmacology, Toxicology and Pharmaceutical Science",Medical sciences,1,1,0,1
10.1016/j.dib.2014.08.001,S1874391914003467,"['Dong, Minghui', 'Gu, Junrong', 'Zhang, Li', 'Chen, Peifeng', 'Liu, Tengfei', 'Deng, Jinhua', 'Lu, Haoqian', 'Han, Liyu', 'Zhao, Buhong']","['Dong, Minghui', 'Gu, Junrong', 'Zhang, Li', 'Chen, Peifeng', 'Liu, Tengfei', 'Deng, Jinhua', 'Lu, Haoqian', 'Han, Liyu', 'Zhao, Buhong']",9,9,Data Articles,FALSE,1,1,0,1
10.1016/j.dib.2020.106197,S2213343720306187,"['Abdalla, Omnya', 'Wahab, Md A.', 'Abdala, Ahmed']","['Abdalla, Omnya', 'Wahab, Md A.', 'Abdala, Ahmed']",3,3,Materials Science,Engineering,1,1,0,1
10.1016/j.dib.2021.107187,S2351989421001104,"['Kolanowska, Marta', 'Rewicz, Agnieszka', 'Nowak, Sławomir']","['Kolanowska, Marta', 'Rewicz, Agnieszka', 'Nowak, Sławomir']",3,3,Environmental Science,Geosciences,1,1,0,1
10.1016/j.dib.2016.06.008,S1053811916301628,"['Sweeney-Reed, Catherine M.', 'Zaehle, Tino', 'Voges, Jürgen', 'Schmitt, Friedhelm C.', 'Buentjen, Lars', 'Kopitzki, Klaus', 'Richardson-Klavehn, Alan', 'Hinrichs, Hermann', 'Knight, Robert T.', 'Rugg, Michael D.', 'Heinze, Hans-Jochen']","['Sweeney-Reed, Catherine M.', 'Zaehle, Tino', 'Voges, Jürgen', 'Schmitt, Friedhelm C.', 'Buentjen, Lars', 'Kopitzki, Klaus', 'Richardson-Klavehn, Alan', 'Hinrichs, Hermann', 'Knight, Robert T.', 'Rugg, Michael D.', 'Heinze, Hans-Jochen']",11,11,Neurosciences,Medical sciences,1,1,0,1
10.1016/j.dib.2017.12.050,S1055790317301045,"['Smith, Chase H.', 'Johnson, Nathan A.', 'Pfeiffer, John M.', 'Gangloff, Michael M.']","['Smith, Chase H.', 'Johnson, Nathan A.', 'Pfeiffer, John M.', 'Gangloff, Michael M.']",4,4,Molecular Phylogenetics and Evolution,Biological sciences,1,1,0,1
10.1016/j.dib.2017.12.044,S0360544217312781,"['Tijani, Mansour Mohammedramadan', 'Aqsha, Aqsha', 'Mahinpey, Nader']","['Tijani, Mansour Mohammedramadan', 'Aqsha, Aqsha', 'Mahinpey, Nader']",3,3,Chemical Engineering,Engineering,1,1,0,1
10.1016/j.dib.2017.02.050,S0091305717300199,"['Ohmura, Yu', 'Sasamori, Hitomi', 'Tsutsui-Kimura, Iku', 'Izumi, Takeshi', 'Yoshida, Takayuki', 'Yoshioka, Mitsuhiro']","['Ohmura, Yu', 'Sasamori, Hitomi', 'Tsutsui-Kimura, Iku', 'Izumi, Takeshi', 'Yoshida, Takayuki', 'Yoshioka, Mitsuhiro']",6,6,"Pharmacology, Toxicology and Pharmaceutical Science",Medical sciences,1,1,0,1
10.1016/j.dib.2021.107622,S0968090X21003016,"['Hörl, Sebastian', 'Balac, Milos']","['Hörl, Sebastian', 'Balac, Milos']",2,2,Data Science,Computer & Mathematical sciences,1,1,0,1
10.1016/j.dib.2021.107144,S0167732221007595,"['Malloum, Alhadji', 'Conradie, Jeanet']","['Malloum, Alhadji', 'Conradie, Jeanet']",2,2,Chemistry,Physics & Chemistry,1,1,0,1
10.1016/j.dib.2018.02.031,S0376738817325140,"['Feng, Shiyan', 'Kondo, Shoichi', 'Kaseyama, Takahiro', 'Nakazawa, Taichi', 'Kikuchi, Takamasa', 'Selyanchyn, Roman', 'Fujikawa, Shigenori', 'Christiani, Liana', 'Nishihara, Masamichi', 'Sasaki, Kazunari']","['Feng, Shiyan', 'Kondo, Shoichi', 'Kaseyama, Takahiro', 'Nakazawa, Taichi', 'Kikuchi, Takamasa', 'Selyanchyn, Roman', 'Fujikawa, Shigenori', 'Christiani, Liana', 'Nishihara, Masamichi', 'Sasaki, Kazunari']",10,10,Chemical Engineering,Engineering,1,1,0,1
10.1016/j.dib.2018.09.094,S0959652618327264,"['Maalouf, Amani', 'El-Fadel, Mutasem']","['Maalouf, Amani', 'El-Fadel, Mutasem']",2,2,Environmental Science,Geosciences,1,1,0,1
10.1016/j.dib.2018.12.025,S2214714418303131,"['Evangelista, Stefania', 'Viccione, Giacomo', 'Siani, Orlando']","['Evangelista, Stefania', 'Viccione, Giacomo', 'Siani, Orlando']",3,3,Engineering,Engineering,1,1,0,1
10.1016/j.dib.2020.105461,S0301479720300037,"['Nezamoleslami, Reza', 'Hosseinian, S. Mahdi']","['Nezamoleslami, Reza', 'Hosseinian, S. Mahdi']",2,2,Environmental Science,Geosciences,1,1,0,1
10.1016/j.dib.2019.105097,S1876382019309862,"['Anywar, Godwin', 'Kakudidi, Esezah', 'Byamukama, Robert', 'Mukonzo, Jackson', 'Schubert, Andreas', 'Oryem-Origa, Hannington']","['Anywar, Godwin', 'Kakudidi, Esezah', 'Byamukama, Robert', 'Mukonzo, Jackson', 'Schubert, Andreas', 'Oryem-Origa, Hannington']",6,6,Agricultural and Biological Sciences,Biological sciences,1,1,0,1
10.1016/j.dib.2021.107178,S0048969721023925,"['Nüsser, Marcus', 'Schmidt, Susanne']","['Nüsser, Marcus', 'Schmidt, Susanne']",2,2,Environmental Science,Geosciences,1,1,0,1
10.1016/j.dib.2018.12.030,S1369702118308058,"['Peng, Berney', 'Almeqdadi, Mohammad', 'Laroche, Fabrice', 'Palantavida, Shajesh', 'Dokukin, Maxim', 'Roper, Jatin', 'Yilmaz, Omer H.', 'Feng, Hui', 'Sokolov, Igor']","['Peng, Berney', 'Almeqdadi, Mohammad', 'Laroche, Fabrice', 'Palantavida, Shajesh', 'Dokukin, Maxim', 'Roper, Jatin', 'Yilmaz, Omer H.', 'Feng, Hui', 'Sokolov, Igor']",9,9,Materials Science,Engineering,1,1,0,1
10.1016/j.dib.2019.105096,S0928493119330619,"['Bonifacio, Maria A.', 'Cochis, Andrea', 'Cometa, Stefania', 'Scalzone, Annachiara', 'Gentile, Piergiorgio', 'Procino, Giuseppe', 'Milano, Serena', 'Scalia, Alessandro C.', 'De Giglio, Elvira', 'Rimondini, Lia']","['Bonifacio, Maria A.', 'Cochis, Andrea', 'Cometa, Stefania', 'Scalzone, Annachiara', 'Gentile, Piergiorgio', 'Procino, Giuseppe', 'Milano, Serena', 'Scalia, Alessandro C.', 'De Giglio, Elvira', 'Rimondini, Lia']",10,10,Materials Science,Engineering,1,1,0,1
10.1016/j.dib.2021.107179,S089598112100211X,"['Masquelin, Henri', 'Aïfa, Tahar', 'Scaglia, Fernando', 'Basei, Miguel A.S.']","['Masquelin, Henri', 'Aïfa, Tahar', 'Scaglia, Fernando', 'Basei, Miguel A.S.']",4,4,Earth and Planetary Sciences,Geosciences,1,1,0,1
